,Name,Description,Popularity,carbohydrates,fat,protein,calories,protein-cal-ratio
352,Elote,"<p>Although <em>elote</em> is a Spanish word for <em>corn</em>, it also signifies a popular Mexican street food consisting of corn on the cob that is coated with lime and mayonnaise, then rolled in crumbled <em>cotija</em> cheese and chile powder. The dish is usually held by the stalk and consumed with hands. Over the years, elote has achieved such popularity that it is no longer reserved as a street food, sold by numerous Mexican street vendors. In recent years, it is sometimes featured even in upscale restaurants across the world, where it is treated as an international delicacy. Apart from Mexico, elote can also be found in the United States, in cities such as Boston, Los Angeles, and New York, where its contrasts of hot and cold, crunchy and creamy, and salty and spicy are regularly satisfying numerous hungry consumers.</p>",430000,35.42222222222222,5.558888888888889,21.44222222222222,83.88888888888889,0.2556026490066225
1315,Tiradito,"<p>Tiradito is a traditional Peruvian dish consisting of thinly sliced, well-chilled raw fish, chopped vegetables, and coriander, all drizzled with lemon and lime juices right before consumption, so the fish stays raw, unlike <em>ceviche</em>, where the fish is already cooked in citrus juices. The dish is most often served as an appetizer, and some cooks like to add their own touch &ndash; topping it with sliced onions, pickled jalape&ntilde;os, boiled corn, and even crushed potato chips. It is believed that it takes a lot of skill and effort to make a perfect tiradito, but the most essential components while preparing it are a sharp knife and the freshest possible fish, which is the highlight of every tiradito.</p>",430000,10.7,7.4,21.5,196.0,0.1096938775510204
585,London Broil,"<p>The name London broil originally referred to a flank steak that was first pan-fried, then sliced against the grain. This basic technique evolved over time to include the crucial element of marinating the steak, then broiling it, hence the name. Essentially, London broil is a technique that converts a tough, large, thick, lean, and inexpensive cut of meat into tender slices of steak. Although it is called London broil, the technique has nothing to do with England, and it is a North American creation. It first appeared in print in the United States in 1931, and the famous James Beard says that its city of origin is Philadelphia. When prepared using this technique, the meat can be paired with a number of side dishes, while leftovers can be used in sandwiches or salads.</p>",430000,0.645,7.9,30.325,199.95,0.15166291572893223
2103,Hendl,"<p>Hendl is the Austro-Bavarian word for roasted chicken. It is traditionally seasoned only with salt and sometimes parsley, then grilled and sold as half a chicken or whole chicken. During the roasting process, the chicken is often doused with melted butter. It can be found in many beer gardens and it is especially popular during Oktoberfest. When served, hendl is usually accompanied by potato salad or large pretzels called <em>brezn</em>.</p>",430000,2.79,9.13,19.235000000000003,174.7,0.1101030337721809
6407,Ikan bakar,"<p>Ikan bakar is a popular Indonesian and Malaysian dish consisting of barbecued fish. Sometimes, there are also other types of seafood such as squids, cockles, and clams included in the dish. The name<em> ikan bakar</em> literally means <em>burnt fish</em> in the Malay language. It is very important to marinate the fish before grilling in order for it to retain its moisture. The marinades usually consist of chili paste, soy sauce, turmeric, galangal, and other seasonings. The dish is traditionally served with dipping sauces such as <em>sambal belacan</em> and<em> sambal kecap</em> on the side. It is recommended to garnish ikan bakar with lemon slices on top.</p>",425000,20.9525,17.687499999999996,37.825,244.9375,0.15442714978310795
2171,Kassler,"<p>Kassler is a traditional Oktoberfest dish made with cured and smoked pork. The meat is usually smoked with alder or beechwood. When served, pork is almost always accompanied by sauerkraut and mashed or boiled potatoes on the side. The origin of the name is still unknown, although some claim that it was named after a Berlin-based butcher called Cassel in the 19th century.</p>",421000,3.3800000000000003,4.295,18.24,133.75,0.13637383177570092
6836,Dwaeji galbi,"<p>Pork ribs are one of the most common cuts used in the preparation of <em>gui</em> &ndash; traditional Koran barbecue. The ribs are marinated in a spicy <em>gochujang</em>-based mixture or a milder soy sauce marinade, both of which are typically enriched with rice wine, garlic, and ginger, as well as various other additions. In restaurants, the ribs are traditionally grilled tableside and are then eaten by using lettuce or perilla leaves as wrappers. The whole meal is usually accompanied by a dipping sauce called <em>ssamjang</em>, different side dishes (banchan), and various fresh vegetables.</p>",420000,16.015,16.242222222222225,36.11666666666666,299.76666666666665,0.12048259757589234
6835,Maeuntang ,"<p>Maeutang is a spicy Korean fish stew that is usually made with freshwater or saltwater fish such as red snapper, pollock, cod, monkfish, or sea bass. Traditionally, a whole fish is used in the dish, including the head and the bones. The fish is cut into pieces and is then simmered in an anchovy-based broth together with vegetables and occasionally tofu, while the whole dish is usually spiced with <em>gochujang</em> chili paste and chili pepper flakes. In some restaurants, the guests are often allowed to choose the fish from the aquarium, which will eventually be used in their stew. Although the term <em>maeuntang</em> roughly translates merely as<em> spicy stew</em>, it is usually used to denote this fish-based variety. The perfect accompaniment to this flavorful, spicy stew is <em>soju</em>&mdash;traditional Korean spirit.</p>",420000,6.970000000000001,11.15,27.65,173.35,0.15950389385635996
2510,Braciola,"<p>This popular Italian dish consists of thinly sliced beef, pork, chicken, or veal that is pounded and filled with various ingredients such as prosciutto, fresh herbs, cheese, and nuts. The meat is then traditionally tied, seared, and simmered in a robust tomato sauce until it becomes tender. The dish is usually served as a main course, although smaller versions can be prepared and served as a side dish.</p>",420000,3.601111111111111,12.114444444444443,23.118333333333336,219.05555555555554,0.10553639360892723
1369,Picante de pollo,"<p>Picante de pollo is a spicy Bolivian dish made with pieces of chicken cooked in a combination of onions, potatoes, tomatoes, aji amarillo chilis, peas, and chicken stock. The thick sauce is typically flavored with cumin, garlic, and oregano. It is recommended to serve picante de pollo with rice or boiled potatoes on the side and to garnish it with fresh chopped parsley.</p>",412000,33.010000000000005,42.6365,55.76500000000001,307.0,0.18164495114006518
2223,Eisbein,"<p>Eisbein is a German dish, traditionally served in Berlin. The name, which when translated means <em>ice leg</em> refers to a pork knuckle or pork hock which is first cured or pickled and then boiled with vegetables and herbs. In Berlin, the hock is served bone-in on a bed of sauerkraut accompanied by mashed potatoes or pea puree, usually with some mustard on the side. A similar dish exists in Poland &ndash; the <em>golonka</em>, which was probably influenced by the traditional Berliner eisbein.</p>",404000,2.0666666666666664,19.58666666666667,33.23888888888889,318.5961111111111,0.10432923607563041
3191,Champ,"<p>Also known as poundies and <em>br&uacute;it&iacute;n</em>, this Irish comfort dish is made with mashed potatoes, spring onions, and copious amounts of butter and milk. Champ originates from the Ulster countryside where it was previously made with stinging nettle in lieu of onions, though that practice is rarely seen today. However, there are numerous other variations available across the country, like the colcannon potato mash which uses kale or cabbage instead of scallions. The nutritional value of those ingredients had helped stave off starvation and malnutrition during the harsh times of Irish history, and while maintaining such diet is no longer necessary, many people have developed a favorable taste for both champ and other similar inexpensive traditional dishes.</p>",400000,18.378947368421052,5.931578947368421,33.568421052631585,273.34736842105264,0.12280499075785585
1768,Bacalhau,"<p>Cod-based dishes are a Portuguese staple, and it is often suggested that there are more than one thousand recipes in which dried and salted cod is the star ingredient. This includes simple, everyday dishes, as well as more elaborate versions that are usually served on special occasions, including Christmas Eve and Good Friday. Interestingly, cod is traditionally not caught off the Portuguese coast, but it became a prominent ingredient in the traditional cuisine during the exploration era because it could be stored for longer periods. Salted cod is primarily soaked in water, and later it can be used in a variety of ways, which include grilling, cooking, frying, or braising. Some of the most popular salt cod dishes in Portugal include crispy <em>bolinhos de bacalhau</em> fritters, creamy <em>bacalhau com natas</em>, Lisbon's favorite <em>bacalhau a bras</em>, and a Christmas Eve staple <em>bacalhau com todos</em>.</p>",400000,1.8055555555555556,3.3633333333333337,18.00111111111111,108.59444444444445,0.16576456745280604
521,L.A. Galbi,"<p>Korean <em>galbi </em>includes various dishes made with beef short ribs, and this version differs in the specific cut of meat. Unlike the traditional galbi in which the ribs are sliced along the bones (also known as the English cut), in L.A. galbi, the ribs are cut across the bones into thin strips. The ribs should be marinated, typically in different combinations of soy sauce, onions, and Asian pears, and are then grilled over charcoal. Two main theories explain the origin and the name of L.A. galbi. While the less popular claims that the name stems from the lateral cut, it has been widely accepted that the dish initially appeared among the Korean community in Los Angles. The dish is now equally popular throughout South Korea. Like its traditional counterpart, L.A. galbi is also served with rice and various side dishes (banchan).</p>",400000,16.015,16.242222222222225,36.11666666666666,299.76666666666665,0.12048259757589234
522,Carne guisada,"<p>Carne guisada is a simple, traditional beef stew flavored with cumin, jalape&ntilde;os, and chili powder. It is popular throughout Latin America, especially in Puerto Rico and the Dominican Republic. The dish is usually simmered over low heat for about two hours until the meat becomes tender. It is recommended to serve it on flour tortillas, although it can also be paired with rice or potatoes.</p>",380000,7.352777777777778,11.084444444444445,23.770555555555557,229.26555555555555,0.10368132054531622
6931,Konro,"<p>Konro is an unusual soup originating from the city of Makassar, located in South Sulawesi. This rich beef soup, commonly referred to as <em>sop konro</em>, is usually made with spare ribs cooked in a flavorful broth. The dish has a unique and distinctive flavor due to the use of traditional Indonesian spices such as kluwak and galangal. However, even though it is flavorful, unlike the majority of national dishes in Indonesia, it is not particularly spicy. Usually, the ribs are served together with the broth, but the dish can sometimes be divided in a two-course meal, when broth and ribs are served separately. There is also a dry variety of konro, when ribs are grilled and served with a sauce which tastes similar to the one used in sop konro. Both varieties are usually eaten with <em>ketupat</em>, traditional Indonesian rice cakes, packed inside the woven palm leaf packages. For the ultimate Indonesian experience, konro should be eaten with a spoonful of sambal - a traditional Indonesian chili sauce.</p>",380000,16.45,15.35,39.8,357.0,0.111484593837535
1387,Ceviche de pulpo,"<p>Ceviche de pulpo is a type of ceviche using octopus as the star ingredient. Commonly found along the Peruvian coast, this appetizer is ideal for those who don&rsquo;t like the fishy texture and flavors of standard ceviche. It is usually made with raw octopus pieces that are combined with diced onions, lime juice, cilantro, oil, salt, and hot chili peppers, although most recipes use different, variable ingredients. This delicious ceviche variety is sometimes served with green plantain chips.</p>",352000,8.60578947368421,4.11578947368421,18.011052631578945,154.5673684210526,0.11652558244063226
2403,Brodetto,"<p>Brodetto, <em>boreto</em> or <em>bro&eacute;to</em> is a tomato-based seafood stew prepared in many regions along the Italian coast. This comforting dish was traditionally prepared by fishermen with the catch they could not sell, so it is no surprise that the key ingredient of every local version of boreto is a fish, crustacean, or squid most commonly caught in the area. Flavored with garlic, rosemary, onions, bay leaves, salt, and pepper, boreto is usually served with polenta, although a simple slice of bread to soak up the delicious sauce is an even simpler, yet equally satisfying accompaniment.</p>",350000,22.136666666666667,15.25111111111111,38.29777777777778,379.56111111111113,0.10090016246834795
2689,Sopa de tomate,"<p>Like in numerous other countries in the world, the creamy and nourishing tomato soup is also found in traditional Portuguese cuisine, where it is known as sopa de tomate. The soup consists of tomatoes, onions, and garlic. The ingredients are slowly saut&eacute;ed in olive oil, braised in water, and occasionally pur&eacute;ed and thickened with flour. The Portuguese usually serve it with poached eggs, toasted croutons, or crusty buttered bread.</p>",342000,52.44777777777777,3.6866666666666665,9.63888888888889,87.33333333333333,0.11036895674300255
5606,Fesikh,"<p>Fesikh is a popular Egyptian dish consisting of dried, fermented, and salted gray mullet. The fish is dried in the sun by a specialist called a <em>fasakhani</em>. If prepared incorrectly, the dish can cause poisoning, so it is traditionally stored in firmly closed glass jars. Fesikh is served during the Sham-El-Nessim festival, accompanied by finely chopped onions, lemon wedges, and Egyptian bread.</p>",340000,12.5,32.5,47.5,254.0,0.18700787401574803
2617,Pescado seco,"<p>Due to the abundance of fish in the waters around the Canary Islands, fish specialties have always been a prominent feature of the islands&rsquo; cuisine, with dried fish (called <em>pescado seco</em> in Spanish) being one of them. The fish are prepared according to age-old traditional methods of preserving fish that have been handed down through generations and allowed the fish to keep well for long periods in the pre-refrigeration era. Pescado seco is typically made by cleaning, cutting, salting, and then drying the fish outside in the sun and wind, and it usually includes two traditional fish specialties, namely the<em> jareas</em> and the <em>tollos</em>. The first one typically uses smaller fish such as parrotfish or wreckfish, which are cut open, salted, and then allowed to dry in the sun for about four days, during which the fish acquire a distinctive, rich flavor and firm flesh. Typical of Fuerteventura and Lanzarote, the jareas are often roasted. The latter specialty, on the other hand, is made by salting and drying strips of a dogfish or shark, which are then usually cooked and served in a sauce. Dried fish specialties are a staple item at numerous restaurants and are also commonly prepared at home, and they are often accompanied by a type of sauce called <em>mojo</em>.</p>",330000,61.93999999999999,4.711333333333333,19.998,144.56666666666666,0.13833064330182154
543,Aguachile,"<p>Aguachile is a simple dish originating from the Mexican state of Sinaloa. It is a type of Mexican <em>ceviche</em> that (in its most classic version) consists of fresh raw shrimp, cucumber, red onion, lime juice, and water-pulverized chilis, giving the dish its name. Unlike most ceviches, aguachile is served immediately after coating the shrimp in lime juice, so it is very important that the shrimp is as fresh as it can be. Aguachile is commonly accompanied by avocado and <em>tostadas</em>, while the beverage of choice is usually beer or tequila.</p>",323000,9.452631578947368,4.665789473684211,15.799473684210525,145.26315789473685,0.10876449275362318
526,Salpicón de res,"<p>Salpic&oacute;n de res is a flavorful Mexican salad that is popular throughout Latin America. It consists of beef steak pieces, onions, tomatoes, hot chiles, and avocado slices. The salad is usually seasoned with lime juice, salt, pepper, vinegar, olive oil, and oregano. It can be consumed on its own or used as a topping for tostadas and tortillas.</p>",323000,22.339411764705883,12.701176470588235,16.427647058823528,151.68235294117648,0.10830295509191032
2175,Karbanátky,"<p>Karban&aacute;tky is a universal term which refers to a broad group of traditional Czech and Slovak patties. Although they are predominately made with minced pork, beef, or chicken, they can also be based on various vegetables, fish, soy, lentils, oats, and even cheese. Apart from the base ingredients, they usually incorporate onions, garlic, and a variety of spices. Most types are shaped into thick, round patties that are breaded and pan-fried until crispy and golden-brown in color. Both Czechs and Slovaks consume them as a quick and nutritious lunch or dinner. It is recommended to pair the patties with potatoes and salads on the side. Occasionally, these versatile patties can also be used as a sandwich filling.</p>",318000,22.69875,20.374375,42.839375000000004,269.3840625,0.1590271324978626
48,Poisson cru,"<p>Poisson cru is a Tahitian national dish that consists of raw tuna, lime juice, various vegetables, and coconut milk. It is also known as <em>ia ota</em> or <em>e'ia ota,</em> which means <em>raw fish</em>. The dish is prepared by briefly marinating tuna in lime juice, and then coconut milk is added to mellow its acidity. For a more authentic dish, fresh coconut meat is wrapped in cloth, and the milky juice is then squeezed over the fish and vegetables. Poisson cru is sweet, refreshing, and exotic, and can be found almost anywhere in Tahiti.</p>",300000,4.788817647058824,4.554117647058824,16.42529411764706,123.61764705882354,0.13287175826790387
6683,Tempeh mendoan,"<p>Tempeh mendoan is a variety of fried tempeh that hails from Purwokerto. Thin slices of <em>tempeh</em>&mdash;fermented soybean product&mdash;are dipped in batter that is enriched with ground coriander, sliced scallions, and garlic before they are deep-fried. This tempeh variety is only shortly fried, creating a crispy outer layer, while the tempeh remains soft and juicy. The name of the dish stems from Banyumasan language in which <em>mendo</em> roughly translates as <em>half-cooked</em>. This tempeh is best served with <em>sambal</em>, other types of chili-based dips, or <em>kecap manis</em>&mdash;Indonesian sweet soy sauce. It is usually enjoyed as a snack or a side dish, and it is mostly prepared and sold by street vendors.</p>",300000,26.13519736842105,7.354802631578946,26.53467105263158,167.68421052631578,0.15824191776522287
6309,Çöp şiş,"<p>Originating from Turkey&rsquo;s Aegean region, &ccedil;&ouml;p şis is a kebab variety which can be literally translated as <em>trash shish</em> or <em>garbage shish</em>. Despite its unusual name, this delicious dish is made with roasted lamb scraps and fat, the leftovers from trimming the meat for the classic shish kebab. The meat is traditionally flavored with garlic and tomatoes, marinated in a combination of olive oil, oregano, and black pepper, then placed on split wood skewers and quickly roasted. And that translated name mentioned earlier, <em>garbage shish</em>, is believed to refer either to the small wooden skewers or the fact that the dish is made with scraps and leftovers. This kebab variety is typically served as an appetizer before the main meal, preferably with spicy green peppers on the side.</p>",300000,9.218,16.869333333333334,24.759333333333334,244.25333333333336,0.10136743272012663
669,Hog Maw,"<p>This Pennsylvania Dutch specialty - also called <em>Susquehanna turkey</em> or <em>Pennsylvania Dutch goose</em> - is a traditional New Year's Day dish for many Pennsylvania German families. It is made from pig's stomach stuffed with cubed potatoes and loose pork sausage, while other ingredients include cabbage, onions, and selected spices. In the Pennsylvanian language, it is known as <em>seimaage</em>, originating from the German <em>saumagen</em> (lit. sow's stomach). Hog maw was traditionally boiled, but it can also be baked or broiled, and it is drizzled with butter before being served, when it is usually topped with horseradish or stewed tomatoes.</p>",300000,8.085714285714285,5.569285714285714,14.259285714285713,125.28571428571429,0.11381413911060433
603,Amish Chicken,"<p>Amish chicken is a traditional American poultry dish. It is made with a combination of chicken, flour, garlic powder, heavy cream, paprika, water, salt, and pepper. The chicken is dredged in flour and seasonings, and it is then covered with a combination of cream and water. The concoction is baked until the skin becomes crispy and golden brown. It is recommended to serve Amish chicken with mashed potatoes and a fresh salad on the side.</p>",290000,5.475,2.9,19.85,125.3,0.1584197924980048
2457,Julskinka,"<p>Julskinka is an indispensable part of the Swedish Christmas <em>julbord</em> (Christmas buffet). Delicious, tender, and moist, julskinka is a traditional Swedish Christmas ham that is brushed with a combination of mustard and egg yolks, topped with breadcrumbs, then baked in the oven. In Sweden, a salt-cured, unsmoked ham is typically used for this dish, but any ham will do. There are also pre-cooked hams sold in Swedish supermarkets that only need to be glazed and served. This Christmas delicacy is usually served cold or slightly warm, along with sweet, coarse mustard and <em>sm&ouml;rg&aring;sgurka</em> pickles.</p>",290000,3.3000000000000003,5.831578947368421,19.042105263157897,143.68421052631578,0.13252747252747255
2800,Matelote,"<p>Matelote is a popular French fish stew made with freshwater fish such as eel, salmon, and carp, a fish stock broth, and the best red or white wines. The name <em>matelote</em> means <em>sailor</em> in French, and the stew is also known as <em>fisherman's</em> <em>Coq au vin</em>. Although not as popular as <em>bouillabaisse</em>, a similar dish using saltwater fish, it has several regional variations, such as <em>matelote Normande</em>, which uses hard cider instead of wine. It is recommended to serve matelote with some boiled potatoes, a salad, and a crusty baguette on the side.</p>",287000,4.8,7.140000000000001,17.72,162.4,0.10911330049261082
6545,Kuymak ,"<p>This traditional Turkish dish combines coarsely-ground cornmeal and (oftentimes) aged local cheeses such as <em>trabzon</em> or <em>kashar</em>. Grated cheese is mixed into piping hot cornmeal until it turns stringy, and the dish is then typically enriched with butter or <em>kaymak</em>&mdash;Turkish clotted cream. Kuymak is typical of the area surrounding the Black Sea, where it is mainly enjoyed for breakfast. It always needs to be served warm and freshly prepared.</p>",280000,2.0,11.5,26.5,213.5,0.12412177985948478
2113,Schweinshaxe ,"<p><span data-preserver-spaces=""true"">The term Schweinshaxe is typically used in the southern parts of Germany, predominantly in Bavaria, and it usually refers to a whole pork knuckle that is roasted for hours until it is thoroughly cooked and the skin becomes golden brown and crispy. </span><span data-preserver-spaces=""true"">Pork knuckles are a staple in traditional German cuisine, and they come with various names such as hachse, haxe, haxn, kn&ouml;chla, hechse, h&auml;mmchen, and b&ouml;tel, mainly depending on the region and a slightly different preparation process. Eisbein is the northern version of the dish that is typically cured or pickled and then boiled. </span><span data-preserver-spaces=""true"">Though it is commonly found in restaurants throughout the country and the region, Schweinshaxe is a quintessential dish at the popular folk festival </span><em>Oktoberfest</em><span data-preserver-spaces=""true"">. The knuckle is almost always served whole, and it's usually accompanied by sauerkraut, braised cabbage, roasted potatoes, or potato dumplings. Similar dishes are found in other European countries, such as <em>pečen&eacute; vepřov&eacute; koleno</em> in the Czech Republic. </span></p>",275000,2.5199999999999996,16.805,36.510000000000005,311.65,0.11715064976736726
2623,Mojama,"<p>Mojama is a Spanish delicacy consisting of cured, wind-dried tuna fillets. It is traditionally dried for at least three weeks until the fillets shrink and darken to a reddish-brown color. The meat is usually served as an appetizer or a snack, but it can also be added to salads or paired with anchovies, bread, and olives, although purists insist that only oil should be added to the fillets, as anything else takes away the distinctive flavors of mojama.</p>",270000,0.655,3.0485000000000007,42.339999999999996,195.55,0.2165175147021222
1375,Parihuela,"<p>This hearty and spicy seafood soup whose flavors and ingredients are uniquely Peruvian originated in the fishing communities of Peru; it is what the fishermen would enjoy after a long day at sea, and it is now a popular dish all along the coast. Parihuela recipes traditionally use firm-fleshed white fish as the main ingredient, such as the center cut of a cod or sea bass, crabs, and a variety of other fresh seafood, while the signature flavor comes from <em>aj&iacute; panca</em>, a Peruvian chili pepper variety which lends an amazing floral bouquet to the dish, even when used dried. Other seasonings include cumin, ginger, cilantro, and lime juice, making parihuela particularly invigorating.</p>",255000,7.523333333333333,9.703333333333335,25.666666666666668,227.80866666666665,0.11266764799700335
2467,Kogel mogel,"<p>Kogel mogel is a creamy dessert consisting of egg yolks and sugar as its key ingredients. The dessert is flavored with various ingredients such as rum, cocoa, honey, or vanilla. It is typically served chilled, but it can also be served warm, when it is considered a remedy for sore throat. Kogel mogel dates back to the 17th century, when it was invented by people in the Jewish communities in Central Europe.</p>",255000,5.578947368421052,6.347368421052631,14.536842105263156,142.10526315789474,0.10229629629629629
2179,Rojões ,"<p>This rustic Portuguese pork stew is typically associated with northern parts of the country. The dish comes in numerous versions that usually consist of fattier cuts of boneless pork which are marinated in white wine, garlic, bay leaves, and cumin. The cuts are then slowly simmered in that same marinade. Roj&otilde;es has modest origins, but over time, it became a Portuguese classic, equally beloved in all parts of the country. The dish is traditionally paired with rice, potatoes, or country-style bread. The most popular variety of the dish is Minho-style roj&otilde;es, a version that often includes roasted chestnuts, blood, flour cakes called <em>belouras </em>or<em> bolachos</em>, tripe, pork&rsquo;s liver, and boiled blood.</p>",250000,60.41818181818181,74.61818181818182,54.20363636363636,314.6363636363636,0.1722739092747761
2410,Cacciucco,"<p>Tuscan fish stew has a history that stretches back to at least 500 years ago, and was most likely invented by the frugal fishermen of Livorno who would prepare it with whatever was left in the bottom of their boats after selling more valuable fish at the market. Traditionally, cacciucco is said to have five different types of fish and seafood in it &mdash; one for each ""C""<em> </em>in its name &mdash; octopus and squid or cattlefish go in first, while the tender-fleshed fish, mussels, and prawns are added toward the end of cooking. The stew is flavored with tomatoes, white wine, olive oil, lots of garlic, fresh sage, and dried red chili peppers. For a more substantial meal, cacciucco is most often served over toasted, garlic-rubbed bread like <em>pane campagnolo</em>, a Tuscan favorite.</p>",250000,9.059285714285716,5.815714285714286,16.02142857142857,150.7642857142857,0.10626806272800492
6945,Galinha à Portuguesa,"<p>Galinha &agrave; Portuguesa is a dish consisting of chicken thighs and potatoes served in a mild curry sauce. Although its other name, <em>Portuguese-style chicken</em> might suggest otherwise, this succulent chicken dish was in fact invented in Macau. Since this Asian peninsula was under Portuguese governance for over five centuries, many Macanese dishes were influenced by Portuguese cuisine. Portuguese-style chicken is a true fusion dish which combines typical Mediterranean flavors with Asian ingredients such as coconut milk and turmeric. There are numerous varieties of the dish, and some of those even include chorizo sausage for the ultimate fusion experience. The dish is usually heaped over rice or served with crusty Portuguese bread.</p>
",250000,52.35,47.7921052631579,63.61105263157894,345.36526315789473,0.1841848599651932
7089,Varuval,"<p>Varuval is a traditional Indian dish originating from Chettinad. It consists of spicy dry-fried pieces of chicken such as breasts or drumsticks. In order to prepare it, the masala spices such as cinnamon, cloves, fennel, coriander, cardamom, cumin, red chili, and black peppercorns are roasted in a pan until fragrant, then crushed or ground. The chicken pieces are marinated in a combination of turmeric and salt, then cooked with the ground masala spices, chili peppers, curry leaves, onions, ginger, garlic, and chopped tomatoes until the combination is nearly dry. Once done, varuval chicken is usually garnished with coriander leaves before serving, and it's often accompanied by paratha or rice on the side.</p>",250000,8.8,8.9,19.099999999999998,187.75,0.10173102529960053
7244,Niboshi dashi,"<p>Niboshi dashi or <em>iriko dashi</em> is a traditional Japanese stock. It&rsquo;s made by boiling dried baby sardines known as niboshi. Once prepared, this stock is commonly used in a variety of dishes such as miso soup, noodle soups, nimono (simmered dishes), and hot pots, adding rich and bold flavors full of umami. Niboshi dashi is also used in Korean cuisine. Since the stock is based on fish, it goes really well with vegetable dishes.</p>",250000,9.282777777777778,1.0383333333333333,9.878333333333332,82.5,0.11973737373737373
2631,Boquerones en vinagre,"<p>Boquerones en vinagre is a Spanish appetizer that is commonly served as a tapa. It consists of fresh filleted anchovies marinated in vinegar and olive oil. Before serving, they are commonly seasoned with parsley and garlic, then garnished with olives or capers. It is recommended to serve boquerones en vinagre with a cold beer on the side, especially during hot summer months. Due to health concerns regarding a certain parasite, since 2006 it is mandatory to freeze the anchovies for at least 24 hours before marinating them.</p>",249000,1.2631578947368423,8.710526315789474,19.594736842105263,161.83157894736843,0.12108104592168596
5609,Loubia,"<p>Moroccan loubia is a traditional dish consisting of stewed white beans. This dish is very popular in Moroccan homes, where the beans that have been simmered in a zesty tomato-based sauce are typically scooped up with Moroccan bread. It is comfort food that can be served both as an appetizer, garnished with some coriander or parsley, and as a side dish - especially when used as an accompaniment to fried fish. Simple, quick, and delicious - it is unsurprising that loubia is commonly found in homes throughout Morocco.</p>",232000,52.363125000000004,13.35375,32.60125,263.45000000000005,0.12374739039665969
1396,Barreado,"<p class=""western"">Barreado is a Brazilian Carnival staple dish originating from the state of Paran&aacute;. This hearty stew is made with beef (usually second-grade cuts of tougher meat with lots of fat), onions, tomatoes, beef bouillon, cumin, bay leaves, and fried bacon. The ingredients are placed in a clay pot, then water is added until all the ingredients are covered. The clay pot is traditionally sealed with a ring of dough made from manioc flour and wheat flour. Once prepared, the stew is left to simmer over a low flame anywhere from 12 to 48 hours, resulting in extremely tender meat that falls apart. The name of the dish means <em>covered in mud</em>, referring to the seal of dough on the clay pot. Barreado is usually served over manioc flour to form a gravy, and it is accompanied by rice and sliced bananas.</p>",230000,0.4800000000000001,8.459999999999999,17.86,154.6,0.11552393272962484
2994,Filhós,"<p>In their simplest form, filh&oacute;s are traditional Portuguese deep-fried treats prepared with leavened dough. They come in numerous regional varieties that may differ in form and often incorporate different spices and additions such as pumpkin or orange juice. After frying, they are usually coated in cinnamon sugar, and in Algarve, they are occasionally dipped in brown sugar syrup. Although they are often associated with Christmas, filh&oacute;s are enjoyed all year round. In some regions, the term filh&oacute;s may refer to the round Portuguese-style doughnuts that are better known as <em>malasadas</em>.</p>",222000,36.025,9.475,23.4425,225.36,0.10402245296414625
6631,Kinilaw,"<p>Kinilaw is a Filipino appetizer made with raw, cubed fish in a dressing based on vinegar. The appetizer is typically garnished with onions, ginger, chili peppers, and garlic. Fish should be washed in vinegar, not soaked in it, turning the pink flesh into white and slightly opaque in the process. Although kinilaw is usually consumed as an appetizer before a big meal, it can also be eaten as finger food, when it&rsquo;s traditionally consumed with alcoholic beverages on the side.</p>",207000,3.9400000000000004,14.754,13.25,122.2,0.10842880523731588
2894,Crocchè,"<p>Crocch&egrave; is a famous Sicilian deep-fried snack. Also known as <em>crocch&egrave; di patatte</em>, and <em>panzarotti</em> in Neapolitan, it is made with mashed potatoes, eggs, Parmigiano and mozzarella cheese, and parsley or mint leaves. Additional ingredients occasionally include provolone cheese, prosciutto, and salami. This tasty snack with a crunchy exterior and silky soft interior was inspired by the famous French <em>croquette</em>, and it originated in the 17th century, when potatoes became a staple ingredient in Sicily. Crocch&egrave; is most commonly regarded as Italian street food, but it is occasionally also served in restaurants as a side dish or antipasto. It is best to consume it freshly fried, hot, and crunchy, when it is usually served with a splash of lemon juice.</p>",206000,22.28263157894737,6.391578947368422,16.67684210526316,166.66842105263157,0.10005999936842772
2897,Carne salada,"<p>Carne salada is a typical Trentino meat product that can be traced back to the 16th century. It is made by flavoring beef rump with salt, pepper, juniper berries, rosemary, crushed garlic, and bay leaves. After at least two weeks of turning and kneading the meat, which traditionally rests in steel tubs, it is ready to be consumed, either raw or cooked. If served raw, carne salada is cut in thin slices, drizzled with extra virgin olive oil, and paired with lemon slices, chopped capers, or rocket and parmesan cheese. If cooked, the slices should be cut a bit thicker, then fried for a minute and served with boiled beans. Carne salada is delicious either way, and it is traditionally served as an appetizer.</p>",200000,0.6842105263157894,1.7352631578947368,19.781578947368423,103.78947368421052,0.19059330628803248
7269,Bò bía,"<p>B&ograve; b&iacute;a is a Vietnamese take on traditional Chinese <em>popiah</em> rolls, and they are believed to have originated among the Teochew community. Unlike the original Chinese version, this Vietnamese specialty is prepared with thin rice wrappers, while the fillings include julienned jicama and carrots, Chinese sausages, thinly sliced omelet, dried shrimps, and fresh greens such as Thai basil, lettuce, or mint. The rolls are traditionally served with a dipping sauce on the side and are commonly enjoyed as a street snack.</p>",200000,12.278666666666668,8.067333333333332,19.408,186.13333333333333,0.10426934097421205
